date,username,tweet,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,final_tweet,sentiment
2022-10-24 07:45:13+00:00,Mariko94180938,bansos,['bansos'],<FreqDist with 1 samples and 1 outcomes>,['bansos'],bansos,0.0
2022-10-24 07:45:12+00:00,FirminKowalski4,pemerintah berupaya sejahterakan rakyat dengan memberikan blt bbm,"['pemerintah', 'berupaya', 'sejahterakan', 'rakyat', 'dengan', 'memberikan', 'blt', 'bbm']",<FreqDist with 8 samples and 8 outcomes>,"['pemerintah', 'berupaya', 'sejahterakan', 'rakyat', 'blt', 'bbm']",pemerintah berupaya sejahterakan rakyat blt bbm,0.0
2022-10-24 07:45:04+00:00,Mariko94180938,ayo bijak manfaatkan blt bbm,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",<FreqDist with 5 samples and 5 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",ayo bijak manfaatkan blt bbm,1.0
2022-10-24 07:44:56+00:00,Mariko94180938,manfaatkan penggunaan blt bbm dengan bijak,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'dengan', 'bijak']",<FreqDist with 6 samples and 6 outcomes>,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'bijak']",manfaatkan penggunaan blt bbm bijak,1.0
2022-10-24 07:44:49+00:00,raja_andalas,blt bbm dorong daya beli masyarakat kepulauan bangka belitung,"['blt', 'bbm', 'dorong', 'daya', 'beli', 'masyarakat', 'kepulauan', 'bangka', 'belitung']",<FreqDist with 9 samples and 9 outcomes>,"['blt', 'bbm', 'dorong', 'daya', 'beli', 'masyarakat', 'kepulauan', 'bangka', 'belitung']",blt bbm dorong daya beli masyarakat kepulauan bangka belitung,0.0
2022-10-24 07:44:44+00:00,AidilMadzi,jangan khawatir pemerintah sudah anggarkan banyak apbn untuk bantu masyarakat blt bbm efektif bantu masyarakat,"['jangan', 'khawatir', 'pemerintah', 'sudah', 'anggarkan', 'banyak', 'apbn', 'untuk', 'bantu', 'masyarakat', 'blt', 'bbm', 'efektif', 'bantu', 'masyarakat']",<FreqDist with 13 samples and 15 outcomes>,"['khawatir', 'pemerintah', 'anggarkan', 'apbn', 'bantu', 'masyarakat', 'blt', 'bbm', 'efektif', 'bantu', 'masyarakat']",khawatir pemerintah anggarkan apbn bantu masyarakat blt bbm efektif bantu masyarakat,0.0
2022-10-24 07:44:32+00:00,AidilMadzi,pemerintah telah salurkan blt bbm ke seluruh daerah di indonesia masyarakat semakin sejahtera sumatera barat,"['pemerintah', 'telah', 'salurkan', 'blt', 'bbm', 'ke', 'seluruh', 'daerah', 'di', 'indonesia', 'masyarakat', 'semakin', 'sejahtera', 'sumatera', 'barat']",<FreqDist with 15 samples and 15 outcomes>,"['pemerintah', 'salurkan', 'blt', 'bbm', 'daerah', 'indonesia', 'masyarakat', 'sejahtera', 'sumatera', 'barat']",pemerintah salurkan blt bbm daerah indonesia masyarakat sejahtera sumatera barat,0.0
2022-10-24 07:44:25+00:00,hartonomurta,ayo bijak menggunakan blt bbm blt bbm dongkrak daya beli masyarakat,"['ayo', 'bijak', 'menggunakan', 'blt', 'bbm', 'blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat']",<FreqDist with 9 samples and 11 outcomes>,"['ayo', 'bijak', 'blt', 'bbm', 'blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat']",ayo bijak blt bbm blt bbm dongkrak daya beli masyarakat,1.0
2022-10-24 07:44:23+00:00,raja_andalas,blt bbm ringankan beban rakyat kepulauan bangka belitung,"['blt', 'bbm', 'ringankan', 'beban', 'rakyat', 'kepulauan', 'bangka', 'belitung']",<FreqDist with 8 samples and 8 outcomes>,"['blt', 'bbm', 'ringankan', 'beban', 'rakyat', 'kepulauan', 'bangka', 'belitung']",blt bbm ringankan beban rakyat kepulauan bangka belitung,-1.0
2022-10-24 07:44:23+00:00,gonjong17,dukung penyaluran blt bbm kepada masyarakat,"['dukung', 'penyaluran', 'blt', 'bbm', 'kepada', 'masyarakat']",<FreqDist with 6 samples and 6 outcomes>,"['dukung', 'penyaluran', 'blt', 'bbm', 'masyarakat']",dukung penyaluran blt bbm masyarakat,1.0
2022-10-24 07:44:19+00:00,GlowingNusaa,ardi blt di jawa timur sudah berjalan dengan baik dan lancar,"['ardi', 'blt', 'di', 'jawa', 'timur', 'sudah', 'berjalan', 'dengan', 'baik', 'dan', 'lancar']",<FreqDist with 11 samples and 11 outcomes>,"['ardi', 'blt', 'jawa', 'timur', 'berjalan', 'lancar']",ardi blt jawa timur berjalan lancar,1.0
2022-10-24 07:44:18+00:00,AidilMadzi,blt bbm lindungi rakyat dari gejolak harga global,"['blt', 'bbm', 'lindungi', 'rakyat', 'dari', 'gejolak', 'harga', 'global']",<FreqDist with 8 samples and 8 outcomes>,"['blt', 'bbm', 'lindungi', 'rakyat', 'gejolak', 'harga', 'global']",blt bbm lindungi rakyat gejolak harga global,0.0
2022-10-24 07:44:13+00:00,RakyatJelata202,blt bbm mampu stabilkan daya beli masyarakat sehingga meningkatnya ekonomi masyarakat,"['blt', 'bbm', 'mampu', 'stabilkan', 'daya', 'beli', 'masyarakat', 'sehingga', 'meningkatnya', 'ekonomi', 'masyarakat']",<FreqDist with 10 samples and 11 outcomes>,"['blt', 'bbm', 'stabilkan', 'daya', 'beli', 'masyarakat', 'meningkatnya', 'ekonomi', 'masyarakat']",blt bbm stabilkan daya beli masyarakat meningkatnya ekonomi masyarakat,0.0
2022-10-24 07:44:11+00:00,gonjong17,blt bbm lindungi rakyat dari gejolak harga global,"['blt', 'bbm', 'lindungi', 'rakyat', 'dari', 'gejolak', 'harga', 'global']",<FreqDist with 8 samples and 8 outcomes>,"['blt', 'bbm', 'lindungi', 'rakyat', 'gejolak', 'harga', 'global']",blt bbm lindungi rakyat gejolak harga global,0.0
2022-10-24 07:44:07+00:00,FebyPutri180,blt bbm sampai di tangan masyarakat jawa timur bawa kebahagiaan mantap dukung terus prog,"['blt', 'bbm', 'sampai', 'di', 'tangan', 'masyarakat', 'jawa', 'timur', 'bawa', 'kebahagiaan', 'mantap', 'dukung', 'terus', 'prog']",<FreqDist with 14 samples and 14 outcomes>,"['blt', 'bbm', 'tangan', 'masyarakat', 'jawa', 'timur', 'bawa', 'kebahagiaan', 'mantap', 'dukung', 'prog']",blt bbm tangan masyarakat jawa timur bawa kebahagiaan mantap dukung prog,1.0
2022-10-24 07:44:06+00:00,AidilMadzi,blt bbm lindungi rakyat dari gejolak harga global,"['blt', 'bbm', 'lindungi', 'rakyat', 'dari', 'gejolak', 'harga', 'global']",<FreqDist with 8 samples and 8 outcomes>,"['blt', 'bbm', 'lindungi', 'rakyat', 'gejolak', 'harga', 'global']",blt bbm lindungi rakyat gejolak harga global,0.0
2022-10-24 07:44:04+00:00,news_ardi,jawa timur terbantu dengan blt tepat sasaran mantap sekali,"['jawa', 'timur', 'terbantu', 'dengan', 'blt', 'tepat', 'sasaran', 'mantap', 'sekali']",<FreqDist with 9 samples and 9 outcomes>,"['jawa', 'timur', 'terbantu', 'blt', 'sasaran', 'mantap']",jawa timur terbantu blt sasaran mantap,0.0
2022-10-24 07:44:00+00:00,gonjong17,dukung penyaluran blt bbm kepada masyarakat,"['dukung', 'penyaluran', 'blt', 'bbm', 'kepada', 'masyarakat']",<FreqDist with 6 samples and 6 outcomes>,"['dukung', 'penyaluran', 'blt', 'bbm', 'masyarakat']",dukung penyaluran blt bbm masyarakat,1.0
2022-10-24 07:43:55+00:00,AidilMadzi,perintah tegas presiden jokowi pembagian blt bbm harus cepat mudah dan tepat sasaran,"['perintah', 'tegas', 'presiden', 'jokowi', 'pembagian', 'blt', 'bbm', 'harus', 'cepat', 'mudah', 'dan', 'tepat', 'sasaran']",<FreqDist with 13 samples and 13 outcomes>,"['perintah', 'presiden', 'jokowi', 'pembagian', 'blt', 'bbm', 'cepat', 'mudah', 'sasaran']",perintah presiden jokowi pembagian blt bbm cepat mudah sasaran,1.0
2022-10-24 07:43:50+00:00,gonjong17,presiden jokowi serahkan langsung blt bbm dan bsu di kantor pos,"['presiden', 'jokowi', 'serahkan', 'langsung', 'blt', 'bbm', 'dan', 'bsu', 'di', 'kantor', 'pos']",<FreqDist with 11 samples and 11 outcomes>,"['presiden', 'jokowi', 'serahkan', 'langsung', 'blt', 'bbm', 'bsu', 'kantor', 'pos']",presiden jokowi serahkan langsung blt bbm bsu kantor pos,0.0
2022-10-24 07:43:46+00:00,AidilMadzi,blt bbm merupakan salah satu penerapan subsidi yang tepat guna dan tepat sasaran,"['blt', 'bbm', 'merupakan', 'salah', 'satu', 'penerapan', 'subsidi', 'yang', 'tepat', 'guna', 'dan', 'tepat', 'sasaran']",<FreqDist with 12 samples and 13 outcomes>,"['blt', 'bbm', 'salah', 'penerapan', 'subsidi', 'sasaran']",blt bbm salah penerapan subsidi sasaran,1.0
2022-10-24 07:43:42+00:00,gonjong17,masyarakat apresiasi blt bbm dari pemerintah,"['masyarakat', 'apresiasi', 'blt', 'bbm', 'dari', 'pemerintah']",<FreqDist with 6 samples and 6 outcomes>,"['masyarakat', 'apresiasi', 'blt', 'bbm', 'pemerintah']",masyarakat apresiasi blt bbm pemerintah,0.0
2022-10-24 07:43:41+00:00,digifeeder,tingkat inflasi di indonesia sendiri tetap terjaga hal tersebut adalah bukti kebijakan blt bbm berdampak sangat ba,"['tingkat', 'inflasi', 'di', 'indonesia', 'sendiri', 'tetap', 'terjaga', 'hal', 'tersebut', 'adalah', 'bukti', 'kebijakan', 'blt', 'bbm', 'berdampak', 'sangat', 'ba']",<FreqDist with 17 samples and 17 outcomes>,"['tingkat', 'inflasi', 'indonesia', 'terjaga', 'bukti', 'kebijakan', 'blt', 'bbm', 'berdampak', 'ba']",tingkat inflasi indonesia terjaga bukti kebijakan blt bbm berdampak ba,1.0
2022-10-24 07:43:33+00:00,gonjong17,keputusan jokowi bagikan blt bbm sangat tepat,"['keputusan', 'jokowi', 'bagikan', 'blt', 'bbm', 'sangat', 'tepat']",<FreqDist with 7 samples and 7 outcomes>,"['keputusan', 'jokowi', 'bagikan', 'blt', 'bbm']",keputusan jokowi bagikan blt bbm,1.0
2022-10-24 07:43:26+00:00,gonjong17,dukung pemerintah menyalurkan blt kepada tukang becak dan ojol,"['dukung', 'pemerintah', 'menyalurkan', 'blt', 'kepada', 'tukang', 'becak', 'dan', 'ojol']",<FreqDist with 9 samples and 9 outcomes>,"['dukung', 'pemerintah', 'menyalurkan', 'blt', 'tukang', 'becak', 'ojol']",dukung pemerintah menyalurkan blt tukang becak ojol,1.0
2022-10-24 07:42:51+00:00,Collen43336924,perlindungan sosial dengan blt tepat sasaran,"['perlindungan', 'sosial', 'dengan', 'blt', 'tepat', 'sasaran']",<FreqDist with 6 samples and 6 outcomes>,"['perlindungan', 'sosial', 'blt', 'sasaran']",perlindungan sosial blt sasaran,1.0
2022-10-24 07:42:34+00:00,FebyPutri180,masyarakat jawa timur apresiasi amp dukung komitmen pemerintah pastikan da,"['masyarakat', 'jawa', 'timur', 'apresiasi', 'amp', 'dukung', 'komitmen', 'pemerintah', 'pastikan', 'da']",<FreqDist with 10 samples and 10 outcomes>,"['masyarakat', 'jawa', 'timur', 'apresiasi', 'dukung', 'komitmen', 'pemerintah', 'pastikan', 'da']",masyarakat jawa timur apresiasi dukung komitmen pemerintah pastikan da,1.0
2022-10-24 07:42:25+00:00,GlowingNusaa,warga jawa timur bersyukur dan bahagia sudah terima blt bbm,"['warga', 'jawa', 'timur', 'bersyukur', 'dan', 'bahagia', 'sudah', 'terima', 'blt', 'bbm']",<FreqDist with 10 samples and 10 outcomes>,"['warga', 'jawa', 'timur', 'bersyukur', 'bahagia', 'terima', 'blt', 'bbm']",warga jawa timur bersyukur bahagia terima blt bbm,1.0
2022-10-24 07:42:23+00:00,news_ardi,mantap sekali blt cair yg sangat bantu masyarakat jawa timur,"['mantap', 'sekali', 'blt', 'cair', 'yg', 'sangat', 'bantu', 'masyarakat', 'jawa', 'timur']",<FreqDist with 10 samples and 10 outcomes>,"['mantap', 'blt', 'cair', 'bantu', 'masyarakat', 'jawa', 'timur']",mantap blt cair bantu masyarakat jawa timur,-1.0
2022-10-24 07:42:17+00:00,Collen43336924,manfaatkan penggunaan blt bbm dengan bijak,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'dengan', 'bijak']",<FreqDist with 6 samples and 6 outcomes>,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'bijak']",manfaatkan penggunaan blt bbm bijak,1.0
2022-10-24 07:41:41+00:00,Collen43336924,blt bbm dongkrak daya beli masyarakat,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat']",<FreqDist with 6 samples and 6 outcomes>,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat']",blt bbm dongkrak daya beli masyarakat,0.0
2022-10-24 07:41:14+00:00,Collen43336924,pemerintah terus berupaya untuk memberikan perlindungan terbaik kepada masyarakat,"['pemerintah', 'terus', 'berupaya', 'untuk', 'memberikan', 'perlindungan', 'terbaik', 'kepada', 'masyarakat']",<FreqDist with 9 samples and 9 outcomes>,"['pemerintah', 'berupaya', 'perlindungan', 'terbaik', 'masyarakat']",pemerintah berupaya perlindungan terbaik masyarakat,1.0
2022-10-24 07:40:51+00:00,news_ardi,terima kasih dari warga jawa timur untuk blt tepat sasaran yang sangat memba,"['terima', 'kasih', 'dari', 'warga', 'jawa', 'timur', 'untuk', 'blt', 'tepat', 'sasaran', 'yang', 'sangat', 'memba']",<FreqDist with 13 samples and 13 outcomes>,"['terima', 'kasih', 'warga', 'jawa', 'timur', 'blt', 'sasaran', 'memba']",terima kasih warga jawa timur blt sasaran memba,1.0
2022-10-24 07:40:48+00:00,GlowingNusaa,ardi arek suroboyo jawa timur bahagia dan bersyukur karena dapat blt,"['ardi', 'arek', 'suroboyo', 'jawa', 'timur', 'bahagia', 'dan', 'bersyukur', 'karena', 'dapat', 'blt']",<FreqDist with 11 samples and 11 outcomes>,"['ardi', 'arek', 'suroboyo', 'jawa', 'timur', 'bahagia', 'bersyukur', 'blt']",ardi arek suroboyo jawa timur bahagia bersyukur blt,1.0
2022-10-24 07:40:38+00:00,Collen43336924,bansos,['bansos'],<FreqDist with 1 samples and 1 outcomes>,['bansos'],bansos,0.0
2022-10-24 07:40:36+00:00,Johnsingle18,dikira negara ini penduduknya sdh sejahtera semua trus setiap rumah hrs pake kompor liatrik kalian pikir kehidupa,"['dikira', 'negara', 'ini', 'penduduknya', 'sdh', 'sejahtera', 'semua', 'trus', 'setiap', 'rumah', 'hrs', 'pake', 'kompor', 'liatrik', 'kalian', 'pikir', 'kehidupa']",<FreqDist with 17 samples and 17 outcomes>,"['negara', 'penduduknya', 'sejahtera', 'trus', 'rumah', 'hrs', 'pake', 'kompor', 'liatrik', 'pikir', 'kehidupa']",negara penduduknya sejahtera trus rumah hrs pake kompor liatrik pikir kehidupa,0.0
2022-10-24 07:40:26+00:00,Collen43336924,ayo bijak manfaatkan blt bbm,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",<FreqDist with 5 samples and 5 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",ayo bijak manfaatkan blt bbm,1.0
2022-10-24 07:40:23+00:00,FirminKowalski4,blt bbm sejahterakan rakyat,"['blt', 'bbm', 'sejahterakan', 'rakyat']",<FreqDist with 4 samples and 4 outcomes>,"['blt', 'bbm', 'sejahterakan', 'rakyat']",blt bbm sejahterakan rakyat,0.0
2022-10-24 07:39:57+00:00,Collen43336924,manfaatkan penggunaan blt bbm dengan bijak,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'dengan', 'bijak']",<FreqDist with 6 samples and 6 outcomes>,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'bijak']",manfaatkan penggunaan blt bbm bijak,1.0
2022-10-24 07:39:55+00:00,bee_tedi,melalui blt pemerintah terus memberikan perlindungan terbaik untuk masyarakat,"['melalui', 'blt', 'pemerintah', 'terus', 'memberikan', 'perlindungan', 'terbaik', 'untuk', 'masyarakat']",<FreqDist with 9 samples and 9 outcomes>,"['blt', 'pemerintah', 'perlindungan', 'terbaik', 'masyarakat']",blt pemerintah perlindungan terbaik masyarakat,1.0
2022-10-24 07:39:20+00:00,GlowingNusaa,arek suroboyo jawa timur siap kawal penyaluran blt agar lancar,"['arek', 'suroboyo', 'jawa', 'timur', 'siap', 'kawal', 'penyaluran', 'blt', 'agar', 'lancar']",<FreqDist with 10 samples and 10 outcomes>,"['arek', 'suroboyo', 'jawa', 'timur', 'kawal', 'penyaluran', 'blt', 'lancar']",arek suroboyo jawa timur kawal penyaluran blt lancar,1.0
2022-10-24 07:37:50+00:00,princes66934439,,[],<FreqDist with 0 samples and 0 outcomes>,[],,1.0
2022-10-24 07:37:39+00:00,tpiboonggg,jokowi secara langsung membagibagikan kepada para penerima blt dan upah di sejumlah daerah,"['jokowi', 'secara', 'langsung', 'membagibagikan', 'kepada', 'para', 'penerima', 'blt', 'dan', 'upah', 'di', 'sejumlah', 'daerah']",<FreqDist with 13 samples and 13 outcomes>,"['jokowi', 'langsung', 'membagibagikan', 'penerima', 'blt', 'upah', 'daerah']",jokowi langsung membagibagikan penerima blt upah daerah,1.0
2022-10-24 07:37:28+00:00,tpiboonggg,pemerintah juga memberikan bantuan sosial bansos berupa bantuan langsung tunai blt dan subsidi upah untuk menga,"['pemerintah', 'juga', 'memberikan', 'bantuan', 'sosial', 'bansos', 'berupa', 'bantuan', 'langsung', 'tunai', 'blt', 'dan', 'subsidi', 'upah', 'untuk', 'menga']",<FreqDist with 15 samples and 16 outcomes>,"['pemerintah', 'bantuan', 'sosial', 'bansos', 'bantuan', 'langsung', 'tunai', 'blt', 'subsidi', 'upah', 'menga']",pemerintah bantuan sosial bansos bantuan langsung tunai blt subsidi upah menga,1.0
2022-10-24 07:37:04+00:00,FitriNursovia,pembagian blt mudah dan tepat sasaran dki jakarta,"['pembagian', 'blt', 'mudah', 'dan', 'tepat', 'sasaran', 'dki', 'jakarta']",<FreqDist with 8 samples and 8 outcomes>,"['pembagian', 'blt', 'mudah', 'sasaran', 'dki', 'jakarta']",pembagian blt mudah sasaran dki jakarta,1.0
2022-10-24 07:36:54+00:00,GandalfReborn1,ardi blt bbm dukung pertumbuhan ekonomi di jawa timur,"['ardi', 'blt', 'bbm', 'dukung', 'pertumbuhan', 'ekonomi', 'di', 'jawa', 'timur']",<FreqDist with 9 samples and 9 outcomes>,"['ardi', 'blt', 'bbm', 'dukung', 'pertumbuhan', 'ekonomi', 'jawa', 'timur']",ardi blt bbm dukung pertumbuhan ekonomi jawa timur,1.0
2022-10-24 07:36:31+00:00,usharanimuni,terimakasih atas blt yang diberikan kepulauan bangka belitung,"['terimakasih', 'atas', 'blt', 'yang', 'diberikan', 'kepulauan', 'bangka', 'belitung']",<FreqDist with 8 samples and 8 outcomes>,"['terimakasih', 'blt', 'kepulauan', 'bangka', 'belitung']",terimakasih blt kepulauan bangka belitung,1.0
2022-10-24 07:36:14+00:00,Apede16,jokowi secara langsung membagibagikan kepada para penerima blt dan upah di sejumlah daerah,"['jokowi', 'secara', 'langsung', 'membagibagikan', 'kepada', 'para', 'penerima', 'blt', 'dan', 'upah', 'di', 'sejumlah', 'daerah']",<FreqDist with 13 samples and 13 outcomes>,"['jokowi', 'langsung', 'membagibagikan', 'penerima', 'blt', 'upah', 'daerah']",jokowi langsung membagibagikan penerima blt upah daerah,1.0
2022-10-24 07:36:13+00:00,Apede16,pemerintah juga memberikan bantuan sosial bansos berupa bantuan langsung tunai blt dan subsidi upah untuk menga,"['pemerintah', 'juga', 'memberikan', 'bantuan', 'sosial', 'bansos', 'berupa', 'bantuan', 'langsung', 'tunai', 'blt', 'dan', 'subsidi', 'upah', 'untuk', 'menga']",<FreqDist with 15 samples and 16 outcomes>,"['pemerintah', 'bantuan', 'sosial', 'bansos', 'bantuan', 'langsung', 'tunai', 'blt', 'subsidi', 'upah', 'menga']",pemerintah bantuan sosial bansos bantuan langsung tunai blt subsidi upah menga,0.0
2022-10-24 07:36:09+00:00,usharanimuni,manfaatkan penggunaan blt bbm kepulauan bangka belitung,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'kepulauan', 'bangka', 'belitung']",<FreqDist with 7 samples and 7 outcomes>,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'kepulauan', 'bangka', 'belitung']",manfaatkan penggunaan blt bbm kepulauan bangka belitung,1.0
2022-10-24 07:36:03+00:00,FitriNursovia,dukung dan kawal penyaluran blt dki jakarta,"['dukung', 'dan', 'kawal', 'penyaluran', 'blt', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['dukung', 'kawal', 'penyaluran', 'blt', 'dki', 'jakarta']",dukung kawal penyaluran blt dki jakarta,1.0
2022-10-24 07:36:03+00:00,FitriNursovia,blt bbm sanagat bermanfaat dki jakarta,"['blt', 'bbm', 'sanagat', 'bermanfaat', 'dki', 'jakarta']",<FreqDist with 6 samples and 6 outcomes>,"['blt', 'bbm', 'sanagat', 'bermanfaat', 'dki', 'jakarta']",blt bbm sanagat bermanfaat dki jakarta,0.0
2022-10-24 07:35:48+00:00,usharanimuni,blt membantu masyarakat kecil kepulauan bangka belitung,"['blt', 'membantu', 'masyarakat', 'kecil', 'kepulauan', 'bangka', 'belitung']",<FreqDist with 7 samples and 7 outcomes>,"['blt', 'membantu', 'masyarakat', 'kepulauan', 'bangka', 'belitung']",blt membantu masyarakat kepulauan bangka belitung,1.0
2022-10-24 07:35:27+00:00,Johnsingle18,katanya dgn naiknya harga bbm ntar diganti dgn blt mana blt tersebut blt hanya diberikan ke masyarakat dgn disoro,"['katanya', 'dgn', 'naiknya', 'harga', 'bbm', 'ntar', 'diganti', 'dgn', 'blt', 'mana', 'blt', 'tersebut', 'blt', 'hanya', 'diberikan', 'ke', 'masyarakat', 'dgn', 'disoro']",<FreqDist with 15 samples and 19 outcomes>,"['naiknya', 'harga', 'bbm', 'ntar', 'diganti', 'blt', 'blt', 'blt', 'masyarakat', 'disoro']",naiknya harga bbm ntar diganti blt blt blt masyarakat disoro,1.0
2022-10-24 07:35:19+00:00,GlowingNusaa,ardi blt di jawa timur sudah berjalan dengan baik dan lancar,"['ardi', 'blt', 'di', 'jawa', 'timur', 'sudah', 'berjalan', 'dengan', 'baik', 'dan', 'lancar']",<FreqDist with 11 samples and 11 outcomes>,"['ardi', 'blt', 'jawa', 'timur', 'berjalan', 'lancar']",ardi blt jawa timur berjalan lancar,0.0
2022-10-24 07:35:02+00:00,FitriNursovia,penyaluran blt bbm hampir persen dki jakarta,"['penyaluran', 'blt', 'bbm', 'hampir', 'persen', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['penyaluran', 'blt', 'bbm', 'persen', 'dki', 'jakarta']",penyaluran blt bbm persen dki jakarta,0.0
2022-10-24 07:35:02+00:00,FitriNursovia,masyarakat apresiasi blt untuk rakyat dki jakarta,"['masyarakat', 'apresiasi', 'blt', 'untuk', 'rakyat', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['masyarakat', 'apresiasi', 'blt', 'rakyat', 'dki', 'jakarta']",masyarakat apresiasi blt rakyat dki jakarta,1.0
2022-10-24 07:35:00+00:00,JamDind66980723,ayo bijak manfaatkan blt bbm,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",<FreqDist with 5 samples and 5 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",ayo bijak manfaatkan blt bbm,1.0
2022-10-24 07:34:36+00:00,belen_abadiesya,ayo bijak manfaatkan blt bbm,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",<FreqDist with 5 samples and 5 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",ayo bijak manfaatkan blt bbm,1.0
2022-10-24 07:34:32+00:00,JamDind66980723,manfaatkan penggunaan blt bbm dengan bijak,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'dengan', 'bijak']",<FreqDist with 6 samples and 6 outcomes>,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'bijak']",manfaatkan penggunaan blt bbm bijak,0.0
2022-10-24 07:34:04+00:00,FitriNursovia,hore blt cair lagi dki jakarta,"['hore', 'blt', 'cair', 'lagi', 'dki', 'jakarta']",<FreqDist with 6 samples and 6 outcomes>,"['hore', 'blt', 'cair', 'dki', 'jakarta']",hore blt cair dki jakarta,1.0
2022-10-24 07:34:04+00:00,FitriNursovia,dukung pemerintah percepat penyaluran blt dki jakarta,"['dukung', 'pemerintah', 'percepat', 'penyaluran', 'blt', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['dukung', 'pemerintah', 'percepat', 'penyaluran', 'blt', 'dki', 'jakarta']",dukung pemerintah percepat penyaluran blt dki jakarta,1.0
2022-10-24 07:34:02+00:00,GandalfReborn1,ardi blt bbm dukung pertumbuhan ekonomi di jawa timur,"['ardi', 'blt', 'bbm', 'dukung', 'pertumbuhan', 'ekonomi', 'di', 'jawa', 'timur']",<FreqDist with 9 samples and 9 outcomes>,"['ardi', 'blt', 'bbm', 'dukung', 'pertumbuhan', 'ekonomi', 'jawa', 'timur']",ardi blt bbm dukung pertumbuhan ekonomi jawa timur,1.0
2022-10-24 07:34:00+00:00,Violett102,bantuan blt bbm tepat sasaran banten,"['bantuan', 'blt', 'bbm', 'tepat', 'sasaran', 'banten']",<FreqDist with 6 samples and 6 outcomes>,"['bantuan', 'blt', 'bbm', 'sasaran', 'banten']",bantuan blt bbm sasaran banten,0.0
2022-10-24 07:33:55+00:00,JamDind66980723,blt bbm dongkrak daya beli masyarakat,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat']",<FreqDist with 6 samples and 6 outcomes>,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat']",blt bbm dongkrak daya beli masyarakat,1.0
2022-10-24 07:33:55+00:00,corinasocialy,jokowi secara langsung membagibagikan kepada para penerima blt dan upah di sejumlah daerah,"['jokowi', 'secara', 'langsung', 'membagibagikan', 'kepada', 'para', 'penerima', 'blt', 'dan', 'upah', 'di', 'sejumlah', 'daerah']",<FreqDist with 13 samples and 13 outcomes>,"['jokowi', 'langsung', 'membagibagikan', 'penerima', 'blt', 'upah', 'daerah']",jokowi langsung membagibagikan penerima blt upah daerah,1.0
2022-10-24 07:33:54+00:00,corinasocialy,pemerintah juga memberikan bantuan sosial bansos berupa bantuan langsung tunai blt dan subsidi upah untuk menga,"['pemerintah', 'juga', 'memberikan', 'bantuan', 'sosial', 'bansos', 'berupa', 'bantuan', 'langsung', 'tunai', 'blt', 'dan', 'subsidi', 'upah', 'untuk', 'menga']",<FreqDist with 15 samples and 16 outcomes>,"['pemerintah', 'bantuan', 'sosial', 'bansos', 'bantuan', 'langsung', 'tunai', 'blt', 'subsidi', 'upah', 'menga']",pemerintah bantuan sosial bansos bantuan langsung tunai blt subsidi upah menga,1.0
2022-10-24 07:33:42+00:00,GlowingNusaa,blt di jawa timur sudah berjalan dengan baik dan lancar,"['blt', 'di', 'jawa', 'timur', 'sudah', 'berjalan', 'dengan', 'baik', 'dan', 'lancar']",<FreqDist with 10 samples and 10 outcomes>,"['blt', 'jawa', 'timur', 'berjalan', 'lancar']",blt jawa timur berjalan lancar,1.0
